"...1","year","country_isocode","country_name","id","position","name","title","gender","birthyear","deadyear","party","party_english","party_otherlanguage","whogov_partyid","partyfacts_id","core","minister","leader","classification","portfolio_1","prestige_1","portfolio_2","prestige_2","portfolio_3","prestige_3","portfolio_4","prestige_4","m_finance","m_defense","m_agriculture","m_foreignaffairs","handcoded","degree_text","degreetype_text","occupation_text","politician_text","royal","Previously worked in an IFI","previously central banker","source 1","source 2","source 3","degree","degreetype","occupation","politician","tech_edu","tech_ind","non_civil","NA_reason"
74332,2017,"GAB","Gabon",1895,"Min. Of Budget and Public Accounts","Mathias Otounga Ossibadjouo",NA,"Male",1960,"A (2020)","bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","16. Unclear content degree","22. Other white-collar job (public sector)","2. Partisan without holding a political office (advisor, active in party organization, etc.)","No","No","No","https://fr.wikipedia.org/wiki/Mathias_Otounga_Ossibadjouo",NA,NA,8,16,22,2,0,0,0,"observed"
74372,2018,"GAB","Gabon",1935,"Min. Of Budget","Jean-Fidele Otandault",NA,"Female",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://www.financialafrik.com/2019/12/18/jean-fidele-otandault-un-passage-eclair-pour-un-objectif-ambitieux/",NA,NA,NA,NA,22,1,NA,0,0,"observed"
74412,2019,"GAB","Gabon",1975,"Min. Of Budget","Jean-Fidele Otandault",NA,"Female",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://www.financialafrik.com/2019/12/18/jean-fidele-otandault-un-passage-eclair-pour-un-objectif-ambitieux/",NA,NA,NA,NA,22,1,NA,0,0,"observed"
74445,2020,"GAB","Gabon",2008,"Min. Of Budget and Public Accounts","Sosthene Ossoungou Ndibangoye",NA,"Male",NA,NA,"unknown",NA,NA,"GAB-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
74474,2021,"GAB","Gabon",2037,"Min. Of Budget and Public Accounts","Sosthene Ossoungou Ndibangoye",NA,"Male",NA,NA,"unknown",NA,NA,"GAB-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
87204,1971,"GUY","Guyana",86,"Min. Of Finance","Hugh Desmond Hoyte",NA,"Male",NA,NA,"pnc","People's National Congress – Reform","People's National Congress – Reform","GUY-pnc",4247,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","6. Judge or lawyer","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Desmond_Hoyte",NA,NA,8,11,6,3,0,0,NA,"observed"
87221,1972,"GUY","Guyana",103,"Min. Of Finance","Hugh Desmond Hoyte",NA,"Male",NA,NA,"pnc","People's National Congress – Reform","People's National Congress – Reform","GUY-pnc",4247,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","11. Law","6. Judge or lawyer","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Desmond_Hoyte",NA,NA,8,11,6,3,0,0,NA,"observed"
87235,1973,"GUY","Guyana",117,"Min. Of Finance & Trade","Frank E. Hope",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","Foreign Economic Relations","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://guyanachronicle.com/2017/04/19/former-minister-frank-hope-dies/?fbclid=IwY2xjawGsjWBleHRuA2FlbQIxMQABHVepjPSfgA0f4UQvGiQ4-8DIL4gDlIf4ifa-66WNemyGfYP5KM5h30I6Fw_aem_G0mJ1KCLWeY6g3ltpfLgtA",NA,NA,10,12,22,1,0,0,0,"observed"
87264,1974,"GUY","Guyana",146,"Min. Of Finance","Frank E. Hope",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://guyanachronicle.com/2017/04/19/former-minister-frank-hope-dies/?fbclid=IwY2xjawGsjWBleHRuA2FlbQIxMQABHVepjPSfgA0f4UQvGiQ4-8DIL4gDlIf4ifa-66WNemyGfYP5KM5h30I6Fw_aem_G0mJ1KCLWeY6g3ltpfLgtA",NA,NA,10,12,22,1,0,0,0,"observed"
87288,1975,"GUY","Guyana",170,"Min. Of Finance","Frank E. Hope",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://guyanachronicle.com/2017/04/19/former-minister-frank-hope-dies/?fbclid=IwY2xjawGsjWBleHRuA2FlbQIxMQABHVepjPSfgA0f4UQvGiQ4-8DIL4gDlIf4ifa-66WNemyGfYP5KM5h30I6Fw_aem_G0mJ1KCLWeY6g3ltpfLgtA",NA,NA,10,12,22,1,0,0,0,"observed"
87313,1976,"GUY","Guyana",195,"Min. Of Finance","Frank E. Hope",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://guyanachronicle.com/2017/04/19/former-minister-frank-hope-dies/?fbclid=IwY2xjawGsjWBleHRuA2FlbQIxMQABHVepjPSfgA0f4UQvGiQ4-8DIL4gDlIf4ifa-66WNemyGfYP5KM5h30I6Fw_aem_G0mJ1KCLWeY6g3ltpfLgtA",NA,NA,10,12,22,1,0,0,0,"observed"
87336,1977,"GUY","Guyana",218,"Min. Of Finance","Frank E. Hope",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://guyanachronicle.com/2017/04/19/former-minister-frank-hope-dies/?fbclid=IwY2xjawGsjWBleHRuA2FlbQIxMQABHVepjPSfgA0f4UQvGiQ4-8DIL4gDlIf4ifa-66WNemyGfYP5KM5h30I6Fw_aem_G0mJ1KCLWeY6g3ltpfLgtA",NA,NA,10,12,22,1,0,0,0,"observed"
87360,1978,"GUY","Guyana, Cooperative Republic Of",242,"Min. Of Finance","Frank E. Hope",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://guyanachronicle.com/2017/04/19/former-minister-frank-hope-dies/?fbclid=IwY2xjawGsjWBleHRuA2FlbQIxMQABHVepjPSfgA0f4UQvGiQ4-8DIL4gDlIf4ifa-66WNemyGfYP5KM5h30I6Fw_aem_G0mJ1KCLWeY6g3ltpfLgtA",NA,NA,10,12,22,1,0,0,0,"observed"
87383,1979,"GUY","Guyana, Cooperative Republic Of",265,"Min. Of Finance","Frank E. Hope",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://guyanachronicle.com/2017/04/19/former-minister-frank-hope-dies/?fbclid=IwY2xjawGsjWBleHRuA2FlbQIxMQABHVepjPSfgA0f4UQvGiQ4-8DIL4gDlIf4ifa-66WNemyGfYP5KM5h30I6Fw_aem_G0mJ1KCLWeY6g3ltpfLgtA",NA,NA,10,12,22,1,0,0,0,"observed"
87407,1980,"GUY","Guyana, Cooperative Republic Of",289,"Min. Of Finance","Frank E. Hope",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://guyanachronicle.com/2017/04/19/former-minister-frank-hope-dies/?fbclid=IwY2xjawGsjWBleHRuA2FlbQIxMQABHVepjPSfgA0f4UQvGiQ4-8DIL4gDlIf4ifa-66WNemyGfYP5KM5h30I6Fw_aem_G0mJ1KCLWeY6g3ltpfLgtA",NA,NA,10,12,22,1,0,0,0,"observed"
87508,1983,"GUY","Guyana, Cooperative Republic Of",390,"Min. Of State, Min. Of Finance","Harold L.b. Singh",NA,"Male",NA,NA,"pnc","People's National Congress – Reform","People's National Congress – Reform","GUY-pnc",4247,0,0,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","No","No","Error in paths to power",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
87533,1984,"GUY","Guyana, Cooperative Republic Of",415,"Min. Of Planning & Finance","Carl Greenidge",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","Planning & Development","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Carl_Barrington_Greenidge","https://www-jstor-org.proxy.library.georgetown.edu/stable/pdf/27861724.pdf?casa_token=wAMzF3t_rQQAAAAA:e47YaTMp7rbflDD1VqHBiEEGEftG3CoeOPQtJkpNI3UAecvemYnqFvmdv2pb6Z3aEHVL9vxeL9cso6-fAQNdzJ2rVATUZl4ZyCUUjRVU72FMprxh4UI","https://www.kaieteurnewsonline.com/2015/05/24/profiles-of-cabinet-ministers/",9,12,1,1,1,1,1,"observed"
87560,1985,"GUY","Guyana, Cooperative Republic Of",442,"Min. Of Finance","Carl Greenidge",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Carl_Barrington_Greenidge","https://www-jstor-org.proxy.library.georgetown.edu/stable/pdf/27861724.pdf?casa_token=wAMzF3t_rQQAAAAA:e47YaTMp7rbflDD1VqHBiEEGEftG3CoeOPQtJkpNI3UAecvemYnqFvmdv2pb6Z3aEHVL9vxeL9cso6-fAQNdzJ2rVATUZl4ZyCUUjRVU72FMprxh4UI","https://www.kaieteurnewsonline.com/2015/05/24/profiles-of-cabinet-ministers/",9,12,1,1,1,1,1,"observed"
87592,1986,"GUY","Guyana, Co-Operative Republic Of",474,"Min. Of Finance","Carl Greenidge",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Carl_Barrington_Greenidge","https://www-jstor-org.proxy.library.georgetown.edu/stable/pdf/27861724.pdf?casa_token=wAMzF3t_rQQAAAAA:e47YaTMp7rbflDD1VqHBiEEGEftG3CoeOPQtJkpNI3UAecvemYnqFvmdv2pb6Z3aEHVL9vxeL9cso6-fAQNdzJ2rVATUZl4ZyCUUjRVU72FMprxh4UI","https://www.kaieteurnewsonline.com/2015/05/24/profiles-of-cabinet-ministers/",9,12,1,1,1,1,1,"observed"
87609,1987,"GUY","Guyana, Co-Operative Republic Of",491,"Min. Of Finance","Carl Greenidge",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Carl_Barrington_Greenidge","https://www-jstor-org.proxy.library.georgetown.edu/stable/pdf/27861724.pdf?casa_token=wAMzF3t_rQQAAAAA:e47YaTMp7rbflDD1VqHBiEEGEftG3CoeOPQtJkpNI3UAecvemYnqFvmdv2pb6Z3aEHVL9vxeL9cso6-fAQNdzJ2rVATUZl4ZyCUUjRVU72FMprxh4UI","https://www.kaieteurnewsonline.com/2015/05/24/profiles-of-cabinet-ministers/",9,12,1,1,1,1,1,"observed"
87625,1988,"GUY","Guyana, Co-Operative Republic Of",507,"Min. Of Finance","Carl Greenidge",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Carl_Barrington_Greenidge","https://www-jstor-org.proxy.library.georgetown.edu/stable/pdf/27861724.pdf?casa_token=wAMzF3t_rQQAAAAA:e47YaTMp7rbflDD1VqHBiEEGEftG3CoeOPQtJkpNI3UAecvemYnqFvmdv2pb6Z3aEHVL9vxeL9cso6-fAQNdzJ2rVATUZl4ZyCUUjRVU72FMprxh4UI","https://www.kaieteurnewsonline.com/2015/05/24/profiles-of-cabinet-ministers/",9,12,1,1,1,1,1,"observed"
87643,1989,"GUY","Guyana, Co-Operative Republic Of",525,"Min. Of Finance","Carl Greenidge",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Carl_Barrington_Greenidge","https://www-jstor-org.proxy.library.georgetown.edu/stable/pdf/27861724.pdf?casa_token=wAMzF3t_rQQAAAAA:e47YaTMp7rbflDD1VqHBiEEGEftG3CoeOPQtJkpNI3UAecvemYnqFvmdv2pb6Z3aEHVL9vxeL9cso6-fAQNdzJ2rVATUZl4ZyCUUjRVU72FMprxh4UI","https://www.kaieteurnewsonline.com/2015/05/24/profiles-of-cabinet-ministers/",9,12,1,1,1,1,1,"observed"
87663,1990,"GUY","Guyana, Co-Operative Republic Of",545,"Min. Of Finance","Carl Greenidge",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Carl_Barrington_Greenidge","https://www-jstor-org.proxy.library.georgetown.edu/stable/pdf/27861724.pdf?casa_token=wAMzF3t_rQQAAAAA:e47YaTMp7rbflDD1VqHBiEEGEftG3CoeOPQtJkpNI3UAecvemYnqFvmdv2pb6Z3aEHVL9vxeL9cso6-fAQNdzJ2rVATUZl4ZyCUUjRVU72FMprxh4UI","https://www.kaieteurnewsonline.com/2015/05/24/profiles-of-cabinet-ministers/",9,12,1,1,1,1,1,"observed"
87683,1991,"GUY","Guyana, Co-Operative Republic Of",565,"Min. Of Finance","Carl Greenidge",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Carl_Barrington_Greenidge","https://www-jstor-org.proxy.library.georgetown.edu/stable/pdf/27861724.pdf?casa_token=wAMzF3t_rQQAAAAA:e47YaTMp7rbflDD1VqHBiEEGEftG3CoeOPQtJkpNI3UAecvemYnqFvmdv2pb6Z3aEHVL9vxeL9cso6-fAQNdzJ2rVATUZl4ZyCUUjRVU72FMprxh4UI","https://www.kaieteurnewsonline.com/2015/05/24/profiles-of-cabinet-ministers/",9,12,1,1,1,1,1,"observed"
87702,1992,"GUY","Guyana, Co-Operative Republic Of",584,"Min. Of Finance","Carl Greenidge",NA,"Male",NA,NA,"independent","independent","independent","GUY-independent",3427,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","12. Economics/Business/Management","1. Academic (research and tertiary education)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Carl_Barrington_Greenidge","https://www-jstor-org.proxy.library.georgetown.edu/stable/pdf/27861724.pdf?casa_token=wAMzF3t_rQQAAAAA:e47YaTMp7rbflDD1VqHBiEEGEftG3CoeOPQtJkpNI3UAecvemYnqFvmdv2pb6Z3aEHVL9vxeL9cso6-fAQNdzJ2rVATUZl4ZyCUUjRVU72FMprxh4UI","https://www.kaieteurnewsonline.com/2015/05/24/profiles-of-cabinet-ministers/",9,12,1,1,1,1,1,"observed"
136745,1979,"MRT","Mauritania",236,"Min. Of Finance & Commerce","Ahmed Ould Zein",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","Industry & Commerce","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
136762,1980,"MRT","Mauritania",253,"Min. Of Economy & Finance","Ahmed Ould Zein",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
136780,1981,"MRT","Mauritania",271,"Min. Of Economy & Finance","Dieng Boubou Farbie",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","2. Partisan without holding a political office (advisor, active in party organization, etc.)","No","No","Yes","https://www.alestiklal.net/en/article/boubou-farba-dieng-the-senegalese-who-led-the-economy-and-legislations-in-mauritania",NA,NA,8,12,22,2,1,0,0,"observed"
136801,1982,"MRT","Mauritania",292,"Min. Of Economy & Finance","Dieng Boubou Farbie",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","2. Partisan without holding a political office (advisor, active in party organization, etc.)","No","No","Yes","https://www.alestiklal.net/en/article/boubou-farba-dieng-the-senegalese-who-led-the-economy-and-legislations-in-mauritania",NA,NA,8,12,22,2,1,0,0,"observed"
136820,1983,"MRT","Mauritania",311,"Min. Of Economy & Finance","Sidi Ould Ahmed Deya",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","16. Unclear content degree","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://lecalame.info/?q=node/13898",NA,NA,10,16,22,1,0,0,0,"observed"
136841,1984,"MRT","Mauritania",332,"Min. Of Finance & Commerce","Sidi Ould Ahmed Deya",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","Industry & Commerce","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","16. Unclear content degree","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://lecalame.info/?q=node/13898",NA,NA,10,16,22,1,0,0,0,"observed"
136858,1985,"MRT","Mauritania",349,"Min. Of Finance & Commerce","Anna Amadou Babaly","Lt. Col.","Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","Industry & Commerce","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","12. Military officer or soldier (army, navy and airforce)","NA","No","No","No","https://odh-mauritanie.com/actualite-18157-la-tentative-de-coup-d-etat-du-22-octobre-1987-l-intention-vaut-elle-l-action-par-le-colonel-e-r-oumar-ould-beibacar.html","https://www.lemonde.fr/archives/article/1987/12/05/mauritanie-accuses-de-complot-trois-officiers-toucouleurs-condamnes-a-mort_4073756_1819218.html",NA,NA,NA,12,NA,NA,0,0,"observed"
136875,1986,"MRT","Mauritania",366,"Min. Of Finance","Mohamed Salem Ould Lekhal","Cdr.","Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","Yes","https://www.bcm.mr/IMG/pdf/cv_md_salem_ould_lekhal6a.pdf",NA,NA,8,12,22,1,1,0,0,"observed"
136893,1987,"MRT","Mauritania",384,"Min. Of Finance","Mohamed Salem Ould Lekhal","Cdr.","Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","Yes","https://www.bcm.mr/IMG/pdf/cv_md_salem_ould_lekhal6a.pdf",NA,NA,8,12,22,1,1,0,0,"observed"
136910,1988,"MRT","Mauritania",401,"Min. Of Finance & Economy","Mohamed Ould Nani",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
136928,1989,"MRT","Mauritania",419,"Min. Of Finance","Mohamed Ould Nani",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
136949,1990,"MRT","Mauritania",440,"Min. Of Finance","Mohamed Ould Michel",NA,"Male",NA,NA,"independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
136971,1991,"MRT","Mauritania",462,"Min. Of Finance","Sidi Mohamed Ould Boubacar",NA,"Male",1957,"A (2020)","independent","independent","independent","MRT-independent",4998,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://www.jeuneafrique.com/213083/archives-thematique/sidi-mohamed-ould-boubacar/","https://en.wikipedia.org/wiki/Sidi_Mohamed_Ould_Boubacar",NA,8,12,22,1,1,0,0,"observed"
137207,2001,"MRT","Mauritania",698,"Min. Of Finance","Mafoud Ould Mohamed Ali",NA,"Male",NA,NA,"prdr","Democratic [and Social] Republican Party for Renewal","Parti RÃ©publicain DÃ©mocratique [et Social] pour le Renouvellement","MRT-prdr",5288,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
137229,2002,"MRT","Mauritania",720,"Min. Of Finance","Bodiel Ould Houmeid",NA,"Male",NA,NA,"prdr","Democratic [and Social] Republican Party for Renewal","Parti RÃ©publicain DÃ©mocratique [et Social] pour le Renouvellement","MRT-prdr",5288,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
137255,2003,"MRT","Mauritania",746,"Min. Of Finance","Bodiel Ould Houmeid",NA,"Male",NA,NA,"prdr","Democratic [and Social] Republican Party for Renewal","Parti RÃ©publicain DÃ©mocratique [et Social] pour le Renouvellement","MRT-prdr",5288,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
137281,2004,"MRT","Mauritania",772,"Min. Of Finance","Mafoud Ould Mohamed Ali",NA,"Male",NA,NA,"prdr","Democratic [and Social] Republican Party for Renewal","Parti RÃ©publicain DÃ©mocratique [et Social] pour le Renouvellement","MRT-prdr",5288,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
